0.360724	-1.196712	-0.233276	-1.111353	-0.722588	-1.732051	-1.083726	0.506772	-1.919551	2.370285
0.103064	-0.671838	0.933105	0.800652	0.347913	-1.154701	1.324554	0.506772	-0.756187	0.353021
1.133705	-0.041990	0.933105	-1.589354	0.080288	0.000000	1.324554	0.506772	0.988860	-0.655611
-0.927576	0.272934	-1.632933	0.681152	0.347913	1.154701	-1.083726	1.140236	0.407177	0.353021
0.103064	-0.566863	0.233276	0.561651	-0.187338	0.000000	0.120414	1.140236	0.407177	2.370285
-0.927576	0.062985	-0.233276	-0.394351	-0.722588	-0.577350	0.722484	0.506772	1.570542	0.353021
-0.669916	0.692833	0.699829	1.039652	-0.722588	0.577350	-1.083726	0.506772	0.988860	-0.655611
0.360724	0.482884	0.233276	0.083650	0.080288	-1.154701	-0.481656	1.140236	0.407177	-0.655611
0.103064	0.482884	0.466552	0.083650	0.615538	1.154701	1.324554	-1.393622	-0.756187	-0.655611
0.876044	0.797808	0.233276	0.920152	1.150789	0.577350	-1.083726	1.140236	-0.174505	0.353021
0.360724	-0.986762	0.699829	0.203150	-0.187338	-0.577350	0.722484	1.140236	0.407177	2.370285
1.649025	-0.041990	-0.466552	0.920152	0.080288	-1.154701	-1.083726	1.140236	-0.756187	0.353021
1.391365	0.062985	-2.799314	-0.035850	-0.187338	1.154701	-1.685796	1.140236	-0.174505	0.353021
-1.442897	1.217707	-1.166381	1.039652	-1.257839	0.577350	-0.481656	0.506772	1.570542	-0.655611
-0.412256	0.587858	1.399657	-0.155350	-0.722588	0.577350	-1.083726	-0.126693	0.988860	-0.655611
-0.669916	1.007757	-0.699829	-0.513851	0.615538	1.154701	0.120414	-0.760157	0.988860	-0.655611
0.876044	-0.881788	-1.166381	-0.394351	-0.722588	1.154701	1.324554	-1.393622	-0.756187	0.353021
-1.185237	-0.146965	-0.933105	-0.035850	0.615538	0.577350	-1.685796	1.140236	-1.337869	0.353021
1.133705	-1.301686	-0.699829	0.561651	0.615538	0.577350	-0.481656	-2.027086	-0.174505	-0.655611
-0.154596	0.482884	0.233276	0.322651	0.883164	1.154701	0.120414	0.506772	0.407177	0.353021
-0.669916	0.797808	0.000000	0.083650	0.347913	-1.732051	1.324554	0.506772	0.988860	-0.655611
-0.154596	-1.196712	-0.699829	1.637154	0.615538	1.154701	-1.083726	-1.393622	1.570542	0.353021
0.360724	0.902782	-2.099486	2.234655	0.615538	0.577350	0.722484	0.506772	0.988860	-0.655611
0.103064	0.797808	-0.233276	0.561651	-0.454963	-1.154701	0.120414	0.506772	0.407177	0.353021
-0.927576	1.637605	-0.233276	-0.513851	0.883164	1.154701	-1.083726	-1.393622	-0.756187	0.353021
-2.215877	0.587858	-0.699829	-0.991852	-7.948472	0.000000	1.324554	-1.393622	-0.174505	-0.655611
-0.154596	-1.091737	0.466552	-3.142857	-0.187338	-0.577350	-0.481656	0.506772	1.570542	-0.655611
0.103064	-0.566863	0.233276	1.756654	-0.187338	-1.154701	0.722484	0.506772	-1.337869	-0.655611
-0.927576	-1.721585	-0.466552	-1.589354	-0.187338	-1.154701	1.324554	-0.126693	-1.337869	-0.655611
0.618384	1.112732	0.699829	0.442151	-0.722588	0.000000	0.722484	1.140236	-1.337869	0.353021
-2.215877	-0.671838	0.233276	0.442151	-0.454963	1.154701	1.324554	-0.126693	-0.174505	0.353021
0.618384	1.532631	-0.233276	1.039652	0.615538	-0.577350	-0.481656	1.140236	0.988860	-0.655611
-1.442897	0.482884	-2.099486	1.756654	0.347913	1.154701	-1.083726	-0.760157	0.407177	0.353021
1.391365	0.272934	-0.933105	0.800652	-0.454963	1.154701	1.324554	-1.393622	-0.756187	-0.655611
-0.669916	0.797808	0.466552	0.322651	-0.187338	-0.577350	1.324554	-0.760157	0.407177	-0.655611
-0.927576	1.532631	2.566038	0.322651	0.615538	-1.154701	-1.083726	-0.126693	-1.919551	-0.655611
0.360724	-2.456408	-0.233276	-0.991852	-1.525464	-1.154701	1.324554	1.140236	0.407177	0.353021
-0.412256	0.482884	1.399657	0.322651	0.347913	-1.732051	1.324554	0.506772	1.570542	-1.664243
-1.958217	-0.251939	-1.632933	0.920152	0.347913	0.577350	1.324554	1.140236	-0.756187	0.353021
-0.927576	-0.881788	-0.466552	0.681152	0.883164	1.154701	-0.481656	1.140236	-1.919551	-1.664243
-3.246518	-0.251939	0.466552	-0.872352	0.347913	-1.154701	1.324554	-0.126693	0.988860	2.370285
2.164345	-0.251939	-0.466552	0.681152	-0.454963	-0.577350	-1.083726	0.506772	0.407177	2.370285
-0.669916	-1.931535	-0.233276	2.593156	0.883164	-0.577350	0.722484	-1.393622	0.407177	-0.655611
0.103064	-0.146965	1.399657	-0.633352	-0.454963	0.577350	0.120414	-0.760157	-1.337869	2.370285
-0.927576	-0.146965	1.866210	1.039652	0.615538	1.154701	0.722484	1.140236	1.570542	0.353021
1.391365	-0.146965	-2.099486	-0.155350	0.347913	1.154701	-0.481656	-1.393622	1.570542	-0.655611
0.103064	1.847555	0.233276	-2.067355	-0.187338	-1.154701	-1.083726	0.506772	-1.337869	0.353021
-0.927576	-0.776813	-0.466552	-1.230853	0.615538	0.000000	-1.685796	-2.027086	0.988860	0.353021
0.618384	-0.041990	-0.699829	-0.513851	-0.187338	-0.577350	0.722484	0.506772	-0.174505	-0.655611
0.618384	-0.146965	2.799314	-0.394351	0.347913	-0.577350	1.324554	-0.126693	0.407177	-0.655611
